,sentence,target,type,hateSpeech
167,প্রত্যাখান তো করেছে না কি এই শুয়োরের বাচ্চারা আইসিসি ঘুস তো খায়নি?? আর জানায় নি তো কি বাল হয়েছে তোরা কার বাল রে?? জানালেও বা কি বালটা ছিঁড়বে তারা কি জানেনা কে কে বেটিং করে জুয়া খেলে?? এরপরও কিছু করতে পারবে না পরিষ্কার কথা কারণ ওরা তাদের বাপেরও বাপ। সাকিব ভাই তোমাকে স্যালুট ঘুস না খাওয়ার জন্য। আচ্ছা টা কথা বলি এখন তো আইসিসির খানকীরা জানতে পেরেছে যে কে বা কারা সাকিব ভাইকে ফোন করে প্রস্তাব দিয়েছিলো তো এখন কি বালটা ছিঁড়বে মশাই অথবা কি বালটাই বা ছিঁড়তে পেরেছে ঐ জুয়ারীদের?? মাগীর বাচ্ছারা শুধু পারবে যে ঘুস খায় নি তাকে পুরস্কৃত না করে তাকে না করে উল্টো সাজা দিতে। এই বাইনচুদের বাচ্ছারা আইসিসি তোদের আবার কিসের বালের এন্টি করাপসন ভুরো রে?? ঐটা দিয়ে কি একে অপরের বাল ছেঁড়া ছেঁড়ি করিস?? কুত্তার বাচ্চারা। নিরপরাধ মানুষটিকে সাজা শুনিয়ে নিজেরা খুব এইটা চোদাও না?? আর যারা জুয়া খেলে তাঁদের পা চাটো কমিশনের জন্যকুকুর চোদারা। বাংলাদেশের ক্রিকেট বোর্ড আরও বড়ো বাইনচুদ। শুধু পোষ্ট চায় টাকা চায় কিন্ত পাশে দাঁড়ায় না প্রতিবাদও করেনা। দুর তোরা মর শালারা। বাংলার ক্রিকেট বোর্ড আর সিনেমা বোর্ড একই পয়সার দুটো দিক একিজাত। আর বললাম না।সাকিব ভাই জিন্দাবাদলাভ ইউ,group,callToViolence_slander,1
168,ফুটবলের হোগা মারা শেষ ক্রিকেটের হোগা মারা শুরু। খাংকির পোলা পাপন নান্নু গদা সুজন।,male,slander,1
169,বঙ্গবন্ধুর নামে ক্যান খেলা হবে হালায়পারলে তোর নামে কর,ind,slander,1
170,বাইনচোত ফেক নিউজ ছাড়া আর কাজ নাইমাদার চোত,ind,slander,1
171,বাইনচোদ সাকার লুচ্চা,ind,slander,1
172,বাংগালী পাগলের দল,group,slander,1
173,বাল খেলে মাগির পোলারা । গালি দিবে না কি দিবে।,group,slander,1
174,বাল ছাল সাব্বির কে পুংগা লাথি দিয়ে বের করে দেয়া উচিত,male,callToViolence_slander,1
175,বালকামা রা বাল খেল,ind,slander,1
176,বাংলাদেশ ক্রিকেট টিমে ভালো প্লেয়ার থেকে জারজ প্লেয়ার বেশি,group,slander,1
177,বাংলাদেশ পুরো ক্রিকেট টিম মাগীবাজ...,group,slander,1
178,বাংলাদেশের খেলোয়াড়দের দফা দাবি পূরণ করতে হবে আর তা করতে না পারলে বিসিবি সভাপতি নাজমুল হাসান পাপন মাদারিচ্চুদকে পদত্যাগ করতে হবে,male,slander,1
